Employee_ID,Age,Gender,Department,Job_Role,Experience_Years,Education_Level,Location,Performance_Rating,Salary,Bonus,Joining_Date,Salary_Band,Experience_Group,Age_Group
9037,37,Male,Finance,Executive,10,Bachelors,Mumbai,2,74234.0,12969,2021-03-21,Medium,Mid (6-10),Gen X (36-45)
9038,37,Female,HR,Developer,29,Masters,Hyderabad,5,92035.0,10353,2011-11-10,High,Executive (21+),Gen X (36-45)
9039,59,Male,Sales,Lead,8,Masters,Delhi,4,52158.0,6282,2018-03-20,Low,Mid (6-10),Boomers I (55+)
9040,28,Male,HR,Analyst,16,PhD,Chennai,3,58357.0,4517,2018-01-06,Low,Senior (11-20),Millennials (25-35)
9041,35,Female,Sales,Lead,27,PhD,Mumbai,3,95688.0,18240,2013-09-03,High,Executive (21+),Millennials (25-35)
9042,46,Female,Engineering,Executive,21,Bachelors,Delhi,3,100205.0,10998,2016-06-08,High,Executive (21+),Boomers II (46-55)
9043,53,Male,Finance,Executive,10,Masters,Mumbai,5,71365.0,12589,2019-11-06,Medium,Mid (6-10),Boomers II (46-55)
9044,59,Female,Finance,Executive,20,Masters,Bangalore,4,88203.0,7551,2011-11-26,High,Senior (11-20),Boomers I (55+)
9045,43,Male,Finance,Analyst,5,Bachelors,Delhi,5,61092.0,3940,2021-08-21,Low,Junior (3-5),Gen X (36-45)
9046,37,Male,Sales,Manager,25,PhD,Delhi,2,88840.0,12914,2012-05-07,High,Executive (21+),Gen X (36-45)
9047,50,Male,HR,Executive,15,Masters,Bangalore,3,60374.0,11933,2022-09-04,Low,Senior (11-20),Boomers II (46-55)
9048,37,Female,Sales,Lead,18,Bachelors,Mumbai,4,79933.0,11753,2016-06-25,Medium,Senior (11-20),Gen X (36-45)
9049,33,Female,Finance,Manager,13,PhD,Bangalore,5,73396.0,10371,2012-11-11,Medium,Senior (11-20),Millennials (25-35)
9050,38,Male,Finance,Lead,2,Bachelors,Hyderabad,5,55413.0,6446,2012-09-14,Low,Entry (0-2),Gen X (36-45)
9051,58,Male,Finance,Executive,9,Masters,Chennai,5,66230.0,6130,2016-12-12,Medium,Mid (6-10),Boomers I (55+)
9052,48,Female,Finance,Analyst,20,PhD,Mumbai,5,86596.0,9926,2010-01-01,High,Senior (11-20),Boomers II (46-55)
9053,46,Male,Engineering,Manager,22,Bachelors,Delhi,5,102342.0,7403,2018-03-31,High,Executive (21+),Boomers II (46-55)
9054,34,Male,Finance,Manager,3,Bachelors,Hyderabad,2,55713.0,4974,2019-09-06,Low,Junior (3-5),Millennials (25-35)
9055,29,Female,Sales,Executive,21,Bachelors,Mumbai,3,80848.0,9953,2019-05-08,Medium,Executive (21+),Millennials (25-35)
9056,26,Female,Finance,Executive,20,Masters,Chennai,5,92644.0,6644,2021-04-26,High,Senior (11-20),Millennials (25-35)
9057,33,Female,Marketing,Executive,1,Masters,Delhi,2,39127.0,6601,2013-12-19,Low,Entry (0-2),Millennials (25-35)
9058,24,Female,Engineering,Developer,12,Masters,Bangalore,4,79398.0,4107,2016-12-06,Medium,Senior (11-20),Gen Z (<25)
9059,56,Male,Finance,Analyst,10,Bachelors,Chennai,4,67388.0,6620,2014-03-19,Medium,Mid (6-10),Boomers I (55+)
9060,54,Female,Marketing,Analyst,11,Masters,Mumbai,2,54664.0,6969,2019-03-26,Low,Senior (11-20),Boomers II (46-55)
9061,43,Female,Sales,Executive,0,Bachelors,Delhi,2,40719.0,7709,2019-08-22,Low,Entry (0-2),Gen X (36-45)
9062,30,Male,Engineering,Developer,21,Bachelors,Mumbai,2,101102.0,13751,2018-08-23,High,Executive (21+),Millennials (25-35)
9063,39,Male,Finance,Executive,20,Bachelors,Chennai,4,89664.0,8449,2014-11-29,High,Senior (11-20),Gen X (36-45)
9064,50,Male,Sales,Executive,8,PhD,Delhi,5,51726.0,5318,2020-08-31,Low,Mid (6-10),Boomers II (46-55)
9065,48,Female,Marketing,Analyst,11,Bachelors,Chennai,3,54367.0,5484,2016-03-09,Low,Senior (11-20),Boomers II (46-55)
9066,57,Male,Engineering,Developer,6,Masters,Mumbai,5,67536.0,5204,2022-01-29,Medium,Mid (6-10),Boomers I (55+)
9067,38,Female,Finance,Analyst,16,Bachelors,Delhi,1,82575.0,5922,2010-01-22,High,Senior (11-20),Gen X (36-45)
9068,55,Male,Sales,Executive,28,Masters,Delhi,2,96537.0,11786,2022-08-10,High,Executive (21+),Boomers II (46-55)
9069,24,Female,Engineering,Lead,9,PhD,Delhi,5,77578.0,7023,2016-04-03,Medium,Mid (6-10),Gen Z (<25)
9070,26,Male,Marketing,Manager,5,PhD,Mumbai,3,49301.0,3144,2014-09-30,Low,Junior (3-5),Millennials (25-35)
9071,35,Female,Finance,Executive,26,Bachelors,Hyderabad,5,105993.0,8741,2017-05-10,High,Executive (21+),Millennials (25-35)
9072,24,Female,Engineering,Developer,6,Masters,Mumbai,1,73043.0,9357,2021-05-02,Medium,Mid (6-10),Gen Z (<25)
9073,44,Male,Marketing,Lead,18,PhD,Bangalore,1,75984.0,6727,2010-10-08,Medium,Senior (11-20),Gen X (36-45)
9074,51,Male,Marketing,Developer,13,PhD,Hyderabad,5,62906.0,5388,2019-05-17,Medium,Senior (11-20),Boomers II (46-55)
9075,44,Female,Sales,Executive,24,PhD,Mumbai,3,92579.0,13247,2012-12-14,High,Executive (21+),Gen X (36-45)
9076,48,Male,Marketing,Executive,26,Masters,Bangalore,5,87156.0,13370,2012-04-23,High,Executive (21+),Boomers II (46-55)
9077,31,Female,Marketing,Manager,29,Bachelors,Chennai,2,96477.0,8315,2018-08-18,High,Executive (21+),Millennials (25-35)
9078,46,Female,HR,Developer,29,Bachelors,Bangalore,3,83506.0,10089,2019-04-24,High,Executive (21+),Boomers II (46-55)
9079,34,Female,Marketing,Lead,10,PhD,Delhi,4,50625.0,8337,2019-05-11,Low,Mid (6-10),Millennials (25-35)
9080,37,Male,Finance,Manager,1,Bachelors,Hyderabad,3,55088.0,8455,2019-10-15,Low,Entry (0-2),Gen X (36-45)
9081,55,Female,Engineering,Developer,0,PhD,Mumbai,5,57802.0,3490,2019-07-03,Low,Entry (0-2),Boomers II (46-55)
9082,58,Female,Finance,Executive,25,Masters,Mumbai,5,96211.0,10006,2010-11-20,High,Executive (21+),Boomers I (55+)
9083,43,Female,Finance,Manager,9,Bachelors,Delhi,4,71321.0,11303,2017-11-04,Medium,Mid (6-10),Gen X (36-45)
9084,38,Female,Sales,Executive,11,Masters,Hyderabad,1,63043.0,4848,2017-07-24,Medium,Senior (11-20),Gen X (36-45)
9085,44,Male,HR,Analyst,8,Bachelors,Hyderabad,5,47870.0,3800,2012-08-01,Low,Mid (6-10),Gen X (36-45)
9086,57,Male,HR,Analyst,22,Masters,Delhi,1,72941.0,10541,2012-12-03,Medium,Executive (21+),Boomers I (55+)
9087,30,Female,Finance,Manager,25,Masters,Hyderabad,1,95535.0,8842,2013-09-01,High,Executive (21+),Millennials (25-35)
9088,23,Male,Engineering,Manager,28,Bachelors,Delhi,2,118416.0,11671,2013-05-22,High,Executive (21+),Gen Z (<25)
9089,53,Male,HR,Developer,10,PhD,Bangalore,1,53418.0,6860,2014-03-11,Low,Mid (6-10),Boomers II (46-55)
9090,43,Female,HR,Lead,0,PhD,Delhi,3,34927.0,5678,2021-04-03,Low,Entry (0-2),Gen X (36-45)
9091,34,Male,Finance,Lead,19,Masters,Mumbai,1,91849.0,11457,2015-01-02,High,Senior (11-20),Millennials (25-35)
9092,29,Male,HR,Analyst,9,Masters,Chennai,2,45371.0,8348,2020-06-21,Low,Mid (6-10),Millennials (25-35)
9093,22,Male,Sales,Analyst,28,PhD,Bangalore,5,98001.0,6467,2014-01-15,High,Executive (21+),Gen Z (<25)
9094,38,Male,Finance,Analyst,18,Bachelors,Mumbai,5,89247.0,14558,2019-03-01,High,Senior (11-20),Gen X (36-45)
9095,33,Male,HR,Executive,26,Bachelors,Bangalore,4,82692.0,10877,2017-03-22,High,Executive (21+),Millennials (25-35)
9096,25,Male,HR,Lead,22,Masters,Mumbai,1,76123.0,13131,2013-10-02,Medium,Executive (21+),Gen Z (<25)
9097,34,Female,HR,Manager,20,Bachelors,Hyderabad,3,73465.0,7159,2015-12-08,Medium,Senior (11-20),Millennials (25-35)
9098,52,Male,Finance,Analyst,24,Masters,Delhi,4,94120.0,11512,2021-12-26,High,Executive (21+),Boomers II (46-55)
9099,28,Female,Engineering,Developer,10,Bachelors,Mumbai,4,81801.0,14195,2010-12-28,Medium,Mid (6-10),Millennials (25-35)
9100,44,Female,Marketing,Manager,2,Masters,Mumbai,2,39217.0,6853,2011-05-13,Low,Entry (0-2),Gen X (36-45)
9101,45,Female,HR,Manager,26,Bachelors,Hyderabad,5,83910.0,8927,2019-04-12,High,Executive (21+),Gen X (36-45)
9102,26,Male,Marketing,Manager,15,Masters,Chennai,1,61577.0,10673,2014-08-03,Low,Senior (11-20),Millennials (25-35)
9103,26,Male,Marketing,Lead,21,PhD,Chennai,1,81248.0,12378,2020-06-09,Medium,Executive (21+),Millennials (25-35)
9104,38,Female,HR,Analyst,9,PhD,Delhi,5,50110.0,5582,2016-08-04,Low,Mid (6-10),Gen X (36-45)
9105,51,Female,HR,Developer,1,PhD,Hyderabad,2,32773.0,6405,2020-08-11,Low,Entry (0-2),Boomers II (46-55)
9106,30,Female,Marketing,Executive,18,PhD,Bangalore,2,72944.0,3985,2021-01-17,Medium,Senior (11-20),Millennials (25-35)
9107,27,Male,Engineering,Developer,3,Masters,Mumbai,2,64201.0,6895,2017-11-23,Medium,Junior (3-5),Millennials (25-35)
9108,46,Male,Marketing,Developer,15,Bachelors,Delhi,3,64391.0,6184,2020-12-12,Medium,Senior (11-20),Boomers II (46-55)
9109,40,Male,Engineering,Developer,5,Masters,Chennai,1,73301.0,13953,2015-01-07,Medium,Junior (3-5),Gen X (36-45)
9110,37,Female,Sales,Executive,10,Masters,Bangalore,2,62345.0,4047,2017-06-08,Medium,Mid (6-10),Gen X (36-45)
9111,42,Male,Engineering,Developer,16,Masters,Hyderabad,2,94561.0,13636,2020-05-14,High,Senior (11-20),Gen X (36-45)
9112,23,Male,Finance,Developer,14,Bachelors,Mumbai,5,82878.0,13052,2015-05-21,High,Senior (11-20),Gen Z (<25)
9113,31,Female,HR,Analyst,21,Masters,Mumbai,4,67548.0,5243,2014-01-03,Medium,Executive (21+),Millennials (25-35)
9114,37,Male,Sales,Analyst,3,PhD,Chennai,4,50799.0,3682,2012-01-17,Low,Junior (3-5),Gen X (36-45)
9115,58,Female,Marketing,Analyst,23,PhD,Chennai,4,79360.0,4537,2018-04-12,Medium,Executive (21+),Boomers I (55+)
9116,36,Male,Engineering,Manager,24,Masters,Delhi,1,112074.0,8274,2012-01-12,High,Executive (21+),Gen X (36-45)
9117,34,Female,Sales,Developer,7,PhD,Mumbai,3,53375.0,9139,2019-03-11,Low,Mid (6-10),Millennials (25-35)
9118,34,Male,Finance,Lead,23,PhD,Mumbai,1,99937.0,19147,2012-11-04,High,Executive (21+),Millennials (25-35)
9119,53,Female,Engineering,Lead,28,Bachelors,Mumbai,5,117685.0,21796,2019-05-06,High,Executive (21+),Boomers II (46-55)
9120,29,Male,Marketing,Lead,28,Masters,Mumbai,2,87600.0,9180,2021-08-08,High,Executive (21+),Millennials (25-35)
9121,39,Female,Marketing,Executive,17,Masters,Bangalore,1,67453.0,10717,2022-07-07,Medium,Senior (11-20),Gen X (36-45)
9122,57,Female,Engineering,Analyst,13,PhD,Hyderabad,4,85108.0,14813,2010-10-11,High,Senior (11-20),Boomers I (55+)
9123,47,Male,Finance,Analyst,25,Masters,Bangalore,3,95443.0,16404,2017-07-28,High,Executive (21+),Boomers II (46-55)
9124,31,Male,HR,Analyst,1,Masters,Hyderabad,5,35329.0,2098,2018-07-05,Low,Entry (0-2),Millennials (25-35)
9125,52,Female,HR,Executive,15,PhD,Bangalore,2,60312.0,4959,2016-02-08,Low,Senior (11-20),Boomers II (46-55)
9126,54,Male,Marketing,Developer,21,PhD,Delhi,3,74438.0,14205,2013-11-17,Medium,Executive (21+),Boomers II (46-55)
9127,50,Female,Finance,Manager,14,Masters,Hyderabad,1,77027.0,12400,2016-03-17,Medium,Senior (11-20),Boomers II (46-55)
9128,26,Female,Marketing,Analyst,20,Bachelors,Mumbai,1,79022.0,13840,2022-04-05,Medium,Senior (11-20),Millennials (25-35)
9129,34,Male,HR,Developer,5,PhD,Hyderabad,3,44695.0,5681,2018-08-21,Low,Junior (3-5),Millennials (25-35)
9130,22,Male,Marketing,Lead,8,Masters,Mumbai,3,50550.0,5507,2018-07-26,Low,Mid (6-10),Gen Z (<25)
9131,44,Male,Engineering,Manager,11,PhD,Delhi,2,77487.0,11443,2020-11-06,Medium,Senior (11-20),Gen X (36-45)
9132,24,Female,Engineering,Lead,9,Masters,Hyderabad,4,73367.0,8872,2010-06-28,Medium,Mid (6-10),Gen Z (<25)
9133,24,Female,Finance,Developer,6,Masters,Chennai,3,58192.0,6172,2021-01-05,Low,Mid (6-10),Gen Z (<25)
9134,28,Male,HR,Developer,4,Bachelors,Mumbai,2,37268.0,3808,2015-01-18,Low,Junior (3-5),Millennials (25-35)
9135,57,Female,Finance,Lead,25,PhD,Hyderabad,3,96242.0,7091,2016-06-22,High,Executive (21+),Boomers I (55+)
9136,56,Female,Finance,Manager,22,Bachelors,Bangalore,3,96585.0,12499,2010-11-19,High,Executive (21+),Boomers I (55+)
9137,36,Male,HR,Lead,7,PhD,Hyderabad,4,47779.0,6114,2010-01-14,Low,Mid (6-10),Gen X (36-45)
9138,24,Female,Sales,Lead,26,Bachelors,Mumbai,2,94481.0,13096,2010-09-03,High,Executive (21+),Gen Z (<25)
9139,50,Female,Sales,Lead,11,PhD,Chennai,1,58614.0,3952,2014-08-28,Low,Senior (11-20),Boomers II (46-55)
9140,51,Female,Marketing,Manager,0,Bachelors,Chennai,2,35331.0,6615,2014-07-06,Low,Entry (0-2),Boomers II (46-55)
9141,39,Male,Sales,Executive,9,Bachelors,Bangalore,2,53237.0,8587,2016-03-20,Low,Mid (6-10),Gen X (36-45)
9142,32,Male,Engineering,Manager,10,PhD,Delhi,2,78673.0,5479,2019-02-11,Medium,Mid (6-10),Millennials (25-35)
9143,59,Female,Finance,Lead,26,Bachelors,Chennai,4,99960.0,6187,2011-12-17,High,Executive (21+),Boomers I (55+)
9144,22,Male,Marketing,Analyst,22,Bachelors,Delhi,4,75340.0,11032,2012-09-10,Medium,Executive (21+),Gen Z (<25)
9145,50,Female,Finance,Analyst,19,PhD,Mumbai,5,89775.0,9087,2020-04-15,High,Senior (11-20),Boomers II (46-55)
9146,31,Male,HR,Developer,4,PhD,Hyderabad,1,39154.0,3831,2021-07-09,Low,Junior (3-5),Millennials (25-35)
9147,49,Female,Sales,Executive,12,Masters,Delhi,4,63611.0,11195,2011-04-20,Medium,Senior (11-20),Boomers II (46-55)
9148,52,Female,HR,Developer,17,PhD,Mumbai,4,68048.0,6925,2014-11-19,Medium,Senior (11-20),Boomers II (46-55)
9149,40,Female,Marketing,Developer,9,Masters,Mumbai,2,51811.0,7503,2018-08-06,Low,Mid (6-10),Gen X (36-45)
9150,24,Female,Engineering,Analyst,20,Bachelors,Mumbai,2,101324.0,13228,2021-07-24,High,Senior (11-20),Gen Z (<25)
9151,57,Male,Sales,Manager,24,PhD,Bangalore,3,89574.0,8011,2010-07-13,High,Executive (21+),Boomers I (55+)
9152,36,Female,HR,Developer,16,Masters,Bangalore,3,57734.0,5758,2015-06-28,Low,Senior (11-20),Gen X (36-45)
9153,54,Female,Sales,Developer,18,PhD,Delhi,3,75508.0,14458,2022-12-26,Medium,Senior (11-20),Boomers II (46-55)
9154,47,Male,Finance,Executive,3,Masters,Mumbai,4,57686.0,5751,2015-11-19,Low,Junior (3-5),Boomers II (46-55)
9155,37,Male,Engineering,Analyst,8,Masters,Delhi,3,72795.0,12200,2012-12-25,Medium,Mid (6-10),Gen X (36-45)
9156,57,Female,Sales,Manager,17,PhD,Chennai,1,70960.0,12715,2016-03-01,Medium,Senior (11-20),Boomers I (55+)
9157,54,Female,Engineering,Executive,15,Bachelors,Delhi,3,85661.0,5195,2012-06-15,High,Senior (11-20),Boomers II (46-55)
9158,41,Male,Finance,Manager,6,Bachelors,Hyderabad,5,57455.0,8587,2015-12-19,Low,Mid (6-10),Gen X (36-45)
9159,34,Female,Finance,Manager,24,Masters,Mumbai,5,93024.0,15106,2015-09-14,High,Executive (21+),Millennials (25-35)
9160,54,Female,HR,Developer,11,Masters,Delhi,2,48017.0,5526,2012-02-23,Low,Senior (11-20),Boomers II (46-55)
9161,26,Female,Marketing,Executive,25,Bachelors,Bangalore,4,89603.0,12132,2022-07-31,High,Executive (21+),Millennials (25-35)
9162,58,Female,HR,Developer,3,PhD,Hyderabad,5,39500.0,2933,2018-10-13,Low,Junior (3-5),Boomers I (55+)
9163,35,Female,Engineering,Lead,20,PhD,Delhi,1,97253.0,9508,2014-08-12,High,Senior (11-20),Millennials (25-35)
9164,48,Female,HR,Manager,27,Bachelors,Delhi,2,79004.0,12336,2012-10-07,Medium,Executive (21+),Boomers II (46-55)
9165,44,Female,Sales,Executive,11,Bachelors,Delhi,5,60377.0,8476,2019-02-15,Low,Senior (11-20),Gen X (36-45)
9166,35,Female,HR,Analyst,11,Bachelors,Bangalore,3,55506.0,3910,2016-06-17,Low,Senior (11-20),Millennials (25-35)
9167,25,Female,Marketing,Developer,25,Masters,Delhi,5,80916.0,16038,2013-08-03,Medium,Executive (21+),Gen Z (<25)
9168,40,Male,Marketing,Lead,3,Bachelors,Chennai,5,38894.0,7415,2013-07-04,Low,Junior (3-5),Gen X (36-45)
9169,25,Male,Engineering,Lead,11,Bachelors,Chennai,2,78686.0,6579,2020-05-26,Medium,Senior (11-20),Gen Z (<25)
9170,51,Male,Finance,Lead,22,Bachelors,Chennai,4,90616.0,16425,2022-04-20,High,Executive (21+),Boomers II (46-55)
9171,40,Female,Marketing,Developer,7,Bachelors,Delhi,3,48087.0,4331,2019-08-26,Low,Mid (6-10),Gen X (36-45)
9172,52,Female,Engineering,Analyst,23,PhD,Hyderabad,3,103353.0,13907,2017-03-28,High,Executive (21+),Boomers II (46-55)
9173,52,Female,Marketing,Executive,29,PhD,Bangalore,3,96501.0,16145,2019-04-02,High,Executive (21+),Boomers II (46-55)
9174,30,Male,Marketing,Manager,29,Bachelors,Chennai,3,95258.0,9679,2018-08-30,High,Executive (21+),Millennials (25-35)
9175,34,Male,Finance,Analyst,2,Masters,Chennai,4,55952.0,7456,2013-11-15,Low,Entry (0-2),Millennials (25-35)
9176,35,Female,Sales,Developer,15,Masters,Hyderabad,3,69617.0,8183,2018-07-27,Medium,Senior (11-20),Millennials (25-35)
9177,31,Male,Engineering,Executive,1,PhD,Chennai,4,60189.0,9872,2019-09-03,Low,Entry (0-2),Millennials (25-35)
9178,52,Male,Marketing,Manager,5,Masters,Bangalore,2,47760.0,5817,2022-07-26,Low,Junior (3-5),Boomers II (46-55)
9179,58,Female,Marketing,Executive,27,Masters,Hyderabad,1,91629.0,12373,2021-04-06,High,Executive (21+),Boomers I (55+)
9180,44,Female,HR,Manager,16,PhD,Mumbai,4,66611.0,11779,2018-01-03,Medium,Senior (11-20),Gen X (36-45)
9181,48,Male,Sales,Manager,11,Bachelors,Bangalore,3,65421.0,10126,2011-06-04,Medium,Senior (11-20),Boomers II (46-55)
9182,27,Female,Finance,Lead,8,Bachelors,Bangalore,2,67300.0,8690,2016-03-18,Medium,Mid (6-10),Millennials (25-35)
9183,47,Male,Engineering,Developer,15,PhD,Delhi,2,85333.0,10171,2016-05-18,High,Senior (11-20),Boomers II (46-55)
9184,23,Male,Marketing,Analyst,6,Bachelors,Mumbai,5,51520.0,3555,2014-07-24,Low,Mid (6-10),Gen Z (<25)
9185,34,Male,Engineering,Lead,7,Bachelors,Mumbai,5,76847.0,4492,2015-07-20,Medium,Mid (6-10),Millennials (25-35)
9186,40,Female,Finance,Lead,6,PhD,Hyderabad,1,64120.0,12369,2019-08-04,Medium,Mid (6-10),Gen X (36-45)
9187,22,Male,Sales,Executive,20,PhD,Chennai,1,83490.0,6510,2019-10-02,High,Senior (11-20),Gen Z (<25)
9188,53,Male,HR,Manager,4,PhD,Mumbai,5,40686.0,3724,2019-12-12,Low,Junior (3-5),Boomers II (46-55)
9189,43,Female,Sales,Manager,22,Masters,Hyderabad,5,85863.0,12161,2011-03-18,High,Executive (21+),Gen X (36-45)
9190,50,Female,HR,Executive,6,PhD,Mumbai,2,39060.0,6803,2022-02-26,Low,Mid (6-10),Boomers II (46-55)
9191,23,Male,Engineering,Developer,17,PhD,Bangalore,4,89382.0,15639,2020-06-15,High,Senior (11-20),Gen Z (<25)
9192,59,Female,Sales,Manager,17,PhD,Mumbai,5,76018.0,13261,2017-09-24,Medium,Senior (11-20),Boomers I (55+)
9193,32,Female,Sales,Lead,15,PhD,Chennai,3,66655.0,13111,2011-09-02,Medium,Senior (11-20),Millennials (25-35)
9194,38,Male,Sales,Lead,6,Bachelors,Hyderabad,4,55459.0,3236,2011-12-12,Low,Mid (6-10),Gen X (36-45)
9195,29,Female,Finance,Manager,20,PhD,Chennai,4,93063.0,10234,2017-03-22,High,Senior (11-20),Millennials (25-35)
9196,43,Male,Engineering,Manager,1,PhD,Delhi,3,57674.0,10787,2019-08-01,Low,Entry (0-2),Gen X (36-45)
9197,25,Female,HR,Developer,16,Masters,Chennai,3,61059.0,7333,2021-08-23,Low,Senior (11-20),Gen Z (<25)
9198,32,Female,Sales,Manager,24,Masters,Chennai,3,88953.0,16073,2015-07-14,High,Executive (21+),Millennials (25-35)
9199,29,Male,Engineering,Developer,26,Bachelors,Hyderabad,2,108050.0,5688,2012-09-23,High,Executive (21+),Millennials (25-35)
9200,30,Male,Finance,Lead,7,PhD,Bangalore,5,62330.0,7832,2017-01-10,Medium,Mid (6-10),Millennials (25-35)
9201,47,Female,Finance,Developer,1,PhD,Mumbai,5,53036.0,9990,2012-09-19,Low,Entry (0-2),Boomers II (46-55)
9202,23,Female,Engineering,Manager,17,PhD,Mumbai,2,98696.0,8802,2022-04-07,High,Senior (11-20),Gen Z (<25)
9203,37,Female,HR,Analyst,18,Masters,Hyderabad,4,67956.0,12874,2017-01-11,Medium,Senior (11-20),Gen X (36-45)
9204,52,Male,Engineering,Manager,19,Bachelors,Hyderabad,2,95848.0,4914,2020-06-16,High,Senior (11-20),Boomers II (46-55)
9205,27,Female,Engineering,Analyst,8,Masters,Bangalore,5,72040.0,4454,2011-04-01,Medium,Mid (6-10),Millennials (25-35)
9206,42,Male,Marketing,Lead,11,PhD,Bangalore,1,58561.0,7116,2012-03-10,Low,Senior (11-20),Gen X (36-45)
9207,47,Female,Finance,Executive,21,Masters,Delhi,2,96276.0,6350,2015-12-23,High,Executive (21+),Boomers II (46-55)
9208,40,Female,HR,Lead,18,PhD,Mumbai,1,64055.0,5370,2010-05-22,Medium,Senior (11-20),Gen X (36-45)
9209,49,Female,Marketing,Lead,29,PhD,Mumbai,1,97995.0,9273,2013-05-05,High,Executive (21+),Boomers II (46-55)
9210,29,Female,Engineering,Lead,7,PhD,Delhi,3,71193.0,8701,2015-09-16,Medium,Mid (6-10),Millennials (25-35)
9211,35,Female,Finance,Developer,21,Bachelors,Hyderabad,3,89749.0,9744,2010-10-10,High,Executive (21+),Millennials (25-35)
9212,45,Male,Marketing,Lead,7,Masters,Mumbai,3,45029.0,8479,2021-06-12,Low,Mid (6-10),Gen X (36-45)
9213,58,Male,Marketing,Executive,9,PhD,Chennai,1,57054.0,10435,2022-10-29,Low,Mid (6-10),Boomers I (55+)
9214,47,Male,HR,Manager,27,PhD,Hyderabad,5,88465.0,14349,2012-03-20,High,Executive (21+),Boomers II (46-55)
9215,52,Female,Engineering,Analyst,17,Bachelors,Hyderabad,3,96512.0,14370,2015-01-30,High,Senior (11-20),Boomers II (46-55)
9216,53,Male,HR,Lead,14,Bachelors,Bangalore,3,57527.0,4639,2020-06-16,Low,Senior (11-20),Boomers II (46-55)
9217,23,Male,Marketing,Analyst,23,PhD,Delhi,4,82487.0,11570,2012-11-06,High,Executive (21+),Gen Z (<25)
9218,46,Female,Marketing,Lead,10,PhD,Hyderabad,1,54713.0,3942,2020-03-21,Low,Mid (6-10),Boomers II (46-55)
9219,23,Female,HR,Developer,20,PhD,Bangalore,1,66440.0,7833,2019-02-25,Medium,Senior (11-20),Gen Z (<25)
9220,22,Male,Marketing,Analyst,25,PhD,Chennai,3,88678.0,10572,2011-06-22,High,Executive (21+),Gen Z (<25)
9221,57,Male,Sales,Lead,13,Bachelors,Chennai,4,69087.0,10601,2015-05-07,Medium,Senior (11-20),Boomers I (55+)
9222,33,Male,Finance,Lead,14,Masters,Mumbai,4,77150.0,13522,2013-03-09,Medium,Senior (11-20),Millennials (25-35)
9223,30,Male,Engineering,Executive,13,Bachelors,Delhi,2,82771.0,8117,2011-05-23,High,Senior (11-20),Millennials (25-35)
9224,57,Male,Finance,Executive,11,Bachelors,Delhi,2,74027.0,4158,2015-09-01,Medium,Senior (11-20),Boomers I (55+)
9225,49,Male,Engineering,Executive,3,Masters,Bangalore,3,67611.0,3856,2015-06-17,Medium,Junior (3-5),Boomers II (46-55)
9226,59,Male,Marketing,Developer,2,PhD,Mumbai,1,43179.0,7825,2016-03-25,Low,Entry (0-2),Boomers I (55+)
9227,54,Female,HR,Analyst,11,PhD,Delhi,4,52237.0,6422,2015-03-05,Low,Senior (11-20),Boomers II (46-55)
9228,43,Male,HR,Developer,24,Masters,Mumbai,4,78925.0,6882,2018-08-12,Medium,Executive (21+),Gen X (36-45)
9229,46,Female,Marketing,Manager,25,Bachelors,Bangalore,4,83460.0,4577,2012-07-29,High,Executive (21+),Boomers II (46-55)
9230,39,Female,Engineering,Lead,6,PhD,Mumbai,1,74780.0,9670,2016-04-17,Medium,Mid (6-10),Gen X (36-45)
9231,27,Female,Marketing,Lead,6,Masters,Hyderabad,2,47537.0,3354,2011-12-04,Low,Mid (6-10),Millennials (25-35)
9232,39,Male,Engineering,Lead,21,Masters,Hyderabad,3,101959.0,11475,2014-04-13,High,Executive (21+),Gen X (36-45)
